user_id,cluster,recency_days,frequency,monetary,aov,discount_share,accessory_share,sessions_90d,tenure_days,cluster_role,pc1,pc2
U021321,1,209,1,15.29,15.29,1.0,0.0,14.0,209,신규 고객,-0.7953,-1.5519
U021322,0,209,1,16.99,16.99,0.0,0.0,0.0,209,휴면·이탈 위험,-1.3999,-0.4166
U021323,0,209,1,12.99,12.99,0.0,0.0,0.0,209,휴면·이탈 위험,-1.7067,-0.5623
U021324,0,209,1,24.99,24.99,0.0,0.0,0.0,209,휴면·이탈 위험,-0.9512,-0.2035
U021325,0,209,1,37.78,37.78,1.0,0.4762,1.0,209,휴면·이탈 위험,0.2797,-0.0423
U021326,0,209,1,16.19,16.19,1.0,0.0,0.0,209,휴면·이탈 위험,-1.8725,-0.6563
U021327,0,175,2,72.96,36.48,0.0,0.178,0.0,209,휴면·이탈 위험,0.5743,0.4006
U021328,0,209,1,44.98,44.98,1.0,0.0,0.0,209,휴면·이탈 위험,-0.6725,-0.0864
U021329,0,209,1,43.17,43.17,1.0,0.0,0.0,209,휴면·이탈 위험,-0.7215,-0.1097
U021330,0,209,1,35.08,35.08,1.0,0.0,0.0,209,휴면·이탈 위험,-0.9683,-0.2269
U021331,0,170,2,80.97,40.485,0.0,0.0,0.0,209,휴면·이탈 위험,0.3816,0.3103
U021332,1,209,1,16.99,16.99,0.0,0.0,8.0,209,신규 고객,-0.4727,-1.118
U021333,0,209,1,13.49,13.49,1.0,0.0,5.0,209,휴면·이탈 위험,-1.3248,-1.3272
U021334,1,91,2,24.99,30.485,0.5,0.0,2.0,209,신규 고객,0.0951,-0.7727
U021335,0,209,1,41.98,41.98,0.0,0.0,0.0,209,휴면·이탈 위험,-0.3377,0.0879
U021336,0,209,1,16.99,16.99,0.0,0.0,0.0,209,휴면·이탈 위험,-1.3999,-0.4166
U021337,0,209,1,26.99,26.99,0.0,0.0,1.0,209,휴면·이탈 위험,-0.5683,-0.3818
U021338,1,58,3,67.97,22.6567,0.0,0.0,5.0,209,신규 고객,1.1875,-0.8567
U021339,2,207,2,102.45,51.225,0.5,0.6049,2.0,209,핵심 고객,1.9708,0.5393
U021340,0,209,1,37.78,37.78,1.0,0.0,0.0,209,휴면·이탈 위험,-0.8803,-0.1851
U021341,0,209,1,28.99,28.99,0.0,0.0,0.0,209,휴면·이탈 위험,-0.7766,-0.1206
U021342,2,14,8,533.91,66.7388,0.25,0.7542,23.0,209,핵심 고객,5.9416,-0.1975
U021343,2,23,8,811.37,101.4212,0.25,0.4463,28.0,209,핵심 고객,5.8475,-0.0367
U021344,0,209,1,0.0,29.99,0.0,0.0,0.0,209,휴면·이탈 위험,-2.1623,-0.8122
U021345,2,49,4,164.93,41.2325,0.0,0.4849,11.0,209,핵심 고객,3.4714,-0.2779
U021346,0,209,1,35.98,35.98,0.0,0.5556,1.0,209,휴면·이탈 위험,0.7835,0.2042
U021347,0,209,1,16.99,16.99,0.0,0.0,0.0,209,휴면·이탈 위험,-1.3999,-0.4166
U021348,0,209,1,39.58,39.58,1.0,0.0,0.0,209,휴면·이탈 위험,-0.8249,-0.1588
U021349,0,209,1,30.58,30.58,1.0,0.0,0.0,209,휴면·이탈 위험,-1.1307,-0.304
U021350,0,209,1,23.99,23.99,0.0,0.0,0.0,209,휴면·이탈 위험,-0.9991,-0.2262
U021351,0,209,1,24.29,24.29,1.0,0.0,4.0,209,휴면·이탈 위험,-0.7224,-0.9464
U021352,0,209,1,21.99,21.99,0.0,0.0,1.0,209,휴면·이탈 위험,-0.8083,-0.4958
U021353,0,209,1,61.97,61.97,0.0,0.0,0.0,209,휴면·이탈 위험,0.1281,0.3091
U021354,0,209,1,21.99,21.99,0.0,0.0,0.0,209,휴면·이탈 위험,-1.1008,-0.2745
U021355,0,209,1,43.97,43.97,0.0,0.0,2.0,209,휴면·이탈 위험,0.1811,-0.2366
U021356,0,209,1,14.99,14.99,0.0,0.0,0.0,209,휴면·이탈 위험,-1.5437,-0.4849
U021357,0,209,1,24.29,24.29,1.0,0.0,0.0,209,휴면·이탈 위험,-1.4017,-0.4327
U021358,2,5,3,142.96,47.6533,0.0,0.5944,9.0,208,핵심 고객,3.9516,-1.1993
U021359,1,75,2,51.97,25.985,0.0,0.0,4.0,208,신규 고객,0.7396,-0.8301
U021360,0,208,1,37.98,37.98,0.0,0.0,0.0,208,휴면·이탈 위험,-0.4553,0.026
U021361,2,208,1,34.98,34.98,0.0,0.5715,7.0,208,핵심 고객,1.3657,-0.2473
U021362,2,29,4,303.3,75.825,0.25,0.7054,22.0,208,핵심 고객,4.9064,-0.2602
U021363,0,208,1,16.99,16.99,0.0,0.0,3.0,208,휴면·이탈 위험,-0.8133,-0.8644
U021364,0,208,1,41.98,41.98,0.0,0.0,0.0,208,휴면·이탈 위험,-0.3361,0.0826
U021365,0,208,1,21.99,21.99,0.0,0.0,1.0,208,휴면·이탈 위험,-0.8067,-0.5011
U021366,0,208,1,44.08,44.08,1.0,0.0,0.0,208,휴면·이탈 위험,-0.6951,-0.1031
U021367,0,208,1,35.98,35.98,0.0,0.0,0.0,208,휴면·이탈 위험,-0.5195,-0.0045
U021368,0,208,1,37.78,37.78,1.0,0.0,0.0,208,휴면·이탈 위험,-0.8787,-0.1903
U021369,0,208,1,26.99,26.99,0.0,0.0,0.0,208,휴면·이탈 위험,-0.8592,-0.1658
U021370,1,208,1,41.98,41.98,0.0,0.0,15.0,208,신규 고객,0.834,-0.8025
U021371,0,208,1,36.98,36.98,0.0,0.0,1.0,208,휴면·이탈 위험,-0.1944,-0.2103
U021372,0,208,1,17.99,17.99,0.0,0.0,0.0,208,휴면·이탈 위험,-1.3324,-0.3905
U021373,2,158,2,84.97,42.485,0.0,0.7647,6.0,208,핵심 고객,2.6725,0.2645
U021374,0,208,1,36.98,36.98,0.0,0.0,0.0,208,휴면·이탈 위험,-0.487,0.011
U021375,2,57,5,305.85,61.17,0.0,0.3693,9.0,208,핵심 고객,3.9052,0.1167
U021376,0,208,1,36.98,36.98,0.0,0.0,0.0,208,휴면·이탈 위험,-0.487,0.011
U021377,2,196,2,114.94,57.47,0.0,0.3478,0.0,208,핵심 고객,1.3998,0.8377
U021378,2,181,2,103.97,51.985,0.0,0.4327,0.0,208,핵심 고객,1.454,0.8089
U021379,0,208,1,29.68,29.68,1.0,0.0,0.0,208,휴면·이탈 위험,-1.1644,-0.326
U021380,0,208,1,32.98,32.98,0.0,0.0,1.0,208,휴면·이탈 위험,-0.3302,-0.2748
U021381,0,168,2,75.97,37.985,0.0,0.0,2.0,208,휴면·이탈 위험,0.7725,-0.0851
U021382,0,208,1,39.98,39.98,0.0,0.55,0.0,208,휴면·이탈 위험,0.6078,0.4755
U021383,0,208,1,39.98,39.98,0.0,0.0,3.0,208,휴면·이탈 위험,0.1908,-0.3875
U021384,0,183,2,32.28,16.14,0.5,0.0,0.0,208,휴면·이탈 위험,-0.9305,-0.2814
U021385,0,208,1,41.98,41.98,0.0,0.0,0.0,208,휴면·이탈 위험,-0.3361,0.0826
U021386,0,208,1,33.28,33.28,1.0,0.0,0.0,208,휴면·이탈 위험,-1.0291,-0.2618
U021387,2,16,3,182.02,60.6733,0.3333,0.4586,13.0,208,핵심 고객,3.7334,-0.8646
U021388,2,63,6,399.85,66.6417,0.0,0.5,24.0,208,핵심 고객,4.8465,0.1308
U021389,0,208,1,33.28,33.28,1.0,0.0,0.0,208,휴면·이탈 위험,-1.0291,-0.2618
U021390,0,208,1,16.99,16.99,0.0,0.0,2.0,208,휴면·이탈 위험,-0.9347,-0.7726
U021391,0,208,1,21.59,21.59,1.0,0.0,0.0,208,휴면·이탈 위험,-1.5378,-0.5034
U021392,2,19,6,353.86,58.9767,0.0,0.5226,13.0,208,핵심 고객,4.7906,-0.2719
U021393,2,21,5,167.92,39.382,0.0,0.2588,17.0,208,핵심 고객,3.603,-0.8855
U021394,0,208,1,12.99,12.99,0.0,0.0,0.0,208,휴면·이탈 위험,-1.7051,-0.5675
U021395,2,158,2,55.97,27.985,0.5,0.3214,8.0,207,핵심 고객,1.2656,-0.5005
U021396,0,207,1,17.99,17.99,0.0,0.0,0.0,207,휴면·이탈 위험,-1.3308,-0.3959
U021397,1,82,2,36.98,43.475,0.0,0.1724,9.0,207,신규 고객,1.588,-0.765
U021398,1,207,1,16.99,16.99,0.0,0.0,6.0,207,신규 고객,-0.5755,-1.0484
U021399,0,207,1,36.98,36.98,0.0,0.0,0.0,207,휴면·이탈 위험,-0.4853,0.0056
U021400,2,41,3,90.26,30.0867,0.6667,0.4618,2.0,207,핵심 고객,1.8811,-0.4276
U021401,2,195,3,104.95,34.9833,0.3333,0.3619,0.0,207,핵심 고객,1.1635,0.7119
U021402,0,207,1,16.19,16.19,1.0,0.0,0.0,207,휴면·이탈 위험,-1.8693,-0.6669
U021403,0,207,1,24.99,24.99,0.0,0.0,0.0,207,휴면·이탈 위험,-0.948,-0.2141
U021404,2,8,3,63.57,28.52,0.3333,0.4322,10.0,207,핵심 고객,2.72,-1.5934
U021405,1,207,1,0.0,60.28,1.0,0.6717,15.0,207,신규 고객,0.366,-1.154
U021406,0,207,1,0.0,24.29,1.0,0.0,0.0,207,휴면·이탈 위험,-2.7398,-1.1119
U021407,0,207,1,16.99,16.99,0.0,0.0,0.0,207,휴면·이탈 위험,-1.3967,-0.4272
U021408,2,202,2,108.96,54.48,0.0,0.4129,1.0,207,핵심 고객,1.7394,0.6464
U021409,0,207,1,39.98,39.98,0.0,0.0,0.0,207,휴면·이탈 위험,-0.3926,0.0497
U021410,2,97,3,110.95,36.9833,0.0,0.4234,0.0,207,핵심 고객,1.6568,0.5427
U021411,0,207,1,16.19,16.19,1.0,0.0,0.0,207,휴면·이탈 위험,-1.8693,-0.6669
U021412,0,207,1,39.98,39.98,0.0,0.0,0.0,207,휴면·이탈 위험,-0.3926,0.0497
U021413,0,207,1,15.29,15.29,1.0,0.0,0.0,207,휴면·이탈 위험,-1.9349,-0.6981
U021414,2,31,3,113.94,37.98,0.0,0.7281,14.0,207,핵심 고객,3.6703,-0.5886
U021415,0,186,2,64.97,32.485,0.5,0.0,4.0,207,휴면·이탈 위험,0.5679,-0.3999
U021416,0,207,1,34.98,34.98,0.0,0.3714,0.0,207,휴면·이탈 위험,0.1252,0.2582
U021417,1,83,3,91.26,30.42,0.3333,0.0,6.0,207,신규 고객,1.3738,-0.6548
U021418,0,207,1,16.99,16.99,0.0,0.0,0.0,207,휴면·이탈 위험,-1.3967,-0.4272
U021419,0,207,1,32.38,32.38,1.0,0.0,0.0,207,휴면·이탈 위험,-1.0599,-0.2825
U021420,0,207,1,26.98,26.98,1.0,0.5,0.0,207,휴면·이탈 위험,-0.3643,-0.0025
U021421,0,207,1,21.99,21.99,0.0,0.0,0.0,207,휴면·이탈 위험,-1.0976,-0.2851
U021422,0,207,1,65.97,65.97,0.0,0.0,4.0,207,휴면·이탈 위험,0.8856,-0.1796
U021423,0,207,1,21.59,21.59,1.0,0.0,0.0,207,휴면·이탈 위험,-1.5361,-0.5087
U021424,0,207,1,39.98,39.98,0.0,0.0,1.0,207,휴면·이탈 위험,-0.1001,-0.1716
U021425,0,207,1,21.59,21.59,1.0,0.0,1.0,207,휴면·이탈 위험,-1.2436,-0.7299
U021426,0,207,1,41.98,41.98,0.0,0.0,0.0,207,휴면·이탈 위험,-0.3345,0.0773
U021427,2,57,7,397.81,56.83,0.0,0.5653,19.0,207,핵심 고객,4.9094,0.2089
U021428,2,143,5,233.2,46.64,0.2,0.3215,13.0,207,핵심 고객,3.3203,0.1903
U021429,0,207,1,0.0,37.78,1.0,0.0,0.0,207,휴면·이탈 위험,-2.3959,-0.9527
U021430,2,142,2,103.96,51.98,0.0,0.3847,6.0,206,핵심 고객,2.2495,0.0338
U021431,1,206,1,34.98,34.98,0.0,0.0,6.0,206,신규 고객,0.2715,-0.6522
U021432,0,206,1,39.58,39.58,1.0,0.0,0.0,206,휴면·이탈 위험,-0.8201,-0.1747
U021433,2,48,5,415.85,83.17,0.0,0.613,20.0,206,핵심 고객,5.0769,0.1586
U021434,0,206,1,67.97,67.97,0.0,0.0,0.0,206,휴면·이탈 위험,0.2439,0.3459
U021435,0,206,1,0.0,47.98,0.0,0.0,2.0,206,휴면·이탈 위험,-1.3256,-1.0085
U021436,0,206,1,29.68,29.68,1.0,0.0,0.0,206,휴면·이탈 위험,-1.1612,-0.3367
U021437,0,206,1,19.99,19.99,0.0,0.0,0.0,206,휴면·이탈 위험,-1.207,-0.3432
U021438,0,206,1,19.79,19.79,1.0,0.0,0.0,206,휴면·이탈 위험,-1.6358,-0.5621
U021439,0,206,1,21.99,21.99,0.0,0.0,1.0,206,휴면·이탈 위험,-0.8035,-0.5117
U021440,0,206,1,43.18,43.18,1.0,0.0,1.0,206,휴면·이탈 위험,-0.4239,-0.3467
U021441,0,204,2,34.98,17.49,0.0,0.0,2.0,206,휴면·이탈 위험,-0.1915,-0.4376
U021442,0,206,1,41.98,41.98,0.0,0.0,0.0,206,휴면·이탈 위험,-0.3329,0.0719
U021443,0,206,1,39.98,39.98,0.0,0.0,0.0,206,휴면·이탈 위험,-0.391,0.0443
U021444,0,206,1,15.99,15.99,0.0,0.0,0.0,206,휴면·이탈 위험,-1.4649,-0.4657
U021445,0,206,1,35.98,35.98,1.0,0.0,0.0,206,휴면·이탈 위험,-0.9334,-0.2285
U021446,0,201,2,54.77,27.385,0.5,0.2372,0.0,206,휴면·이탈 위험,0.0989,0.2312
U021447,2,55,2,76.96,38.48,0.0,0.1688,10.0,206,핵심 고객,1.9246,-0.8779
U021448,0,206,1,19.79,19.79,1.0,0.0,0.0,206,휴면·이탈 위험,-1.6358,-0.5621
U021449,0,206,1,19.99,19.99,0.0,0.0,0.0,206,휴면·이탈 위험,-1.207,-0.3432
U021450,2,51,4,308.21,77.0525,0.25,0.8336,29.0,206,핵심 고객,5.1329,0.0091
U021451,1,42,2,43.98,21.99,0.0,0.3408,15.0,206,신규 고객,1.7998,-1.3026
U021452,2,112,3,122.19,40.73,0.0,0.313,8.0,206,핵심 고객,2.4625,-0.1259
U021453,2,117,3,81.71,33.8333,0.3333,0.2462,2.0,206,핵심 고객,1.4165,-0.0271
U021454,0,206,1,29.98,29.98,0.0,0.0,0.0,206,휴면·이탈 위험,-0.7322,-0.1177
U021455,0,206,1,17.99,17.99,1.0,0.0,0.0,206,휴면·이탈 위험,-1.7463,-0.6146
U021456,2,33,2,76.97,38.485,0.0,0.5845,4.0,206,핵심 고객,2.4759,-0.5379
U021457,2,206,1,98.96,98.96,0.0,0.6263,0.0,206,핵심 고객,1.8375,1.0396
U021458,0,206,1,19.79,19.79,1.0,0.0,0.0,206,휴면·이탈 위험,-1.6358,-0.5621
U021459,0,180,2,32.28,16.14,0.5,0.0,1.0,206,휴면·이탈 위험,-0.633,-0.5165
U021460,1,61,2,46.98,23.49,0.5,0.0,7.0,206,신규 고객,0.6627,-1.2433
U021461,2,6,6,179.91,49.3117,0.0,0.5947,7.0,206,핵심 고객,4.5316,-0.7323
U021462,0,206,1,14.99,14.99,0.0,0.0,0.0,206,휴면·이탈 위험,-1.5389,-0.5008
U021463,0,206,1,13.99,13.99,0.0,0.0,0.0,206,휴면·이탈 위험,-1.6176,-0.5382
U021464,0,206,1,28.99,28.99,0.0,0.0,0.0,206,휴면·이탈 위험,-0.7718,-0.1365
U021465,1,172,2,44.97,22.485,0.0,0.2889,5.0,206,신규 고객,0.9644,-0.3764
U021466,0,206,1,29.98,29.98,0.0,0.0,0.0,206,휴면·이탈 위험,-0.7322,-0.1177
U021467,0,206,1,24.29,24.29,1.0,0.0,0.0,206,휴면·이탈 위험,-1.3968,-0.4486
U021468,0,206,1,29.99,29.99,0.0,0.0,0.0,206,휴면·이탈 위험,-0.7318,-0.1175
U021469,0,206,1,44.98,44.98,0.0,0.0,0.0,206,휴면·이탈 위험,-0.2506,0.111
U021470,0,112,2,35.48,17.74,0.5,0.0,1.0,206,휴면·이탈 위험,-0.4036,-0.681
U021471,0,206,1,16.99,16.99,0.0,0.0,1.0,206,휴면·이탈 위험,-1.1026,-0.6538
U021472,0,206,1,26.99,26.99,1.0,0.0,0.0,206,휴면·이탈 위험,-1.2731,-0.3899
U021473,0,206,1,16.99,16.99,0.0,0.0,2.0,206,휴면·이탈 위험,-0.9315,-0.7832
U021474,0,206,1,17.99,17.99,1.0,0.0,0.0,206,휴면·이탈 위험,-1.7463,-0.6146
U021475,0,206,1,65.67,65.67,1.0,0.0,0.0,206,휴면·이탈 위험,-0.2146,0.1129
U021476,0,206,1,26.98,26.98,0.0,0.0,0.0,206,휴면·이탈 위험,-0.8564,-0.1767
U021477,0,206,1,21.99,21.99,0.0,0.0,0.0,206,휴면·이탈 위험,-1.096,-0.2905
U021478,0,206,1,21.59,21.59,1.0,0.0,0.0,206,휴면·이탈 위험,-1.5345,-0.514
U021479,0,206,1,35.98,35.98,1.0,0.0,0.0,206,휴면·이탈 위험,-0.9334,-0.2285
U021480,0,206,1,19.99,19.99,0.0,0.0,0.0,206,휴면·이탈 위험,-1.207,-0.3432
U021481,0,205,1,54.97,54.97,0.0,0.0,0.0,205,휴면·이탈 위험,-0.0092,0.2195
U021482,2,6,3,87.75,29.25,0.3333,0.3986,12.0,205,핵심 고객,2.9455,-1.7193
U021483,0,205,1,21.99,21.99,0.0,0.0,0.0,205,휴면·이탈 위험,-1.0944,-0.2958
U021484,2,101,3,57.96,19.32,0.0,0.2241,3.0,205,핵심 고객,1.1,-0.4056
U021485,2,144,3,212.92,70.9733,0.0,0.6573,28.0,205,핵심 고객,4.1885,0.1926
U021486,0,205,1,28.99,28.99,0.0,0.0,0.0,205,휴면·이탈 위험,-0.7702,-0.1419
U021487,2,5,4,150.94,37.735,0.0,0.3311,7.0,205,핵심 고객,3.4533,-1.3043
U021488,1,46,2,59.27,29.635,1.0,0.0,4.0,205,신규 고객,0.6012,-1.2
U021489,0,205,1,27.98,27.98,0.0,0.0,0.0,205,휴면·이탈 위험,-0.812,-0.1617
U021490,0,205,1,16.19,16.19,1.0,0.0,0.0,205,휴면·이탈 위험,-1.8661,-0.6776
U021491,1,205,1,26.09,26.09,1.0,0.0,6.0,205,신규 고객,-0.4901,-1.0353
U021492,0,205,1,24.29,24.29,1.0,0.0,1.0,205,휴면·이탈 위험,-1.1027,-0.6752
U021493,0,205,1,19.99,19.99,0.0,0.0,0.0,205,휴면·이탈 위험,-1.2054,-0.3486
U021494,0,205,1,16.99,16.99,0.0,0.0,0.0,205,휴면·이탈 위험,-1.3935,-0.4379
U021495,0,205,1,19.79,19.79,1.0,0.0,0.0,205,휴면·이탈 위험,-1.6342,-0.5675
U021496,0,205,1,19.79,19.79,1.0,0.0,0.0,205,휴면·이탈 위험,-1.6342,-0.5675
U021497,0,205,1,26.98,26.98,1.0,0.0,0.0,205,휴면·이탈 위험,-1.2719,-0.3954
U021498,0,205,1,43.98,43.98,0.0,0.0,0.0,205,휴면·이탈 위험,-0.2758,0.0929
U021499,0,205,1,56.97,56.97,0.0,0.0,4.0,205,휴면·이탈 위험,0.7129,-0.2739
U021500,0,205,1,19.79,19.79,1.0,0.0,4.0,205,휴면·이탈 위험,-0.955,-1.0812
U021501,0,205,1,19.99,19.99,0.0,0.0,0.0,205,휴면·이탈 위험,-1.2054,-0.3486
U021502,0,205,1,28.78,28.78,1.0,0.0,2.0,205,휴면·이탈 위험,-0.7322,-0.71
U021503,0,205,1,19.99,19.99,0.0,0.0,0.0,205,휴면·이탈 위험,-1.2054,-0.3486
U021504,2,169,2,59.57,29.785,0.5,0.3356,7.0,205,핵심 고객,1.2994,-0.3925
U021505,0,205,1,28.78,28.78,1.0,0.0,0.0,205,휴면·이탈 위험,-1.1959,-0.3593
U021506,2,63,2,78.46,39.23,0.5,0.4841,4.0,205,핵심 고객,1.9473,-0.4226
U021507,2,151,3,99.95,33.3167,0.0,0.4,0.0,205,핵심 고객,1.379,0.6613
U021508,2,36,5,161.92,32.384,0.0,0.4198,6.0,205,핵심 고객,3.1988,-0.3095
U021509,2,63,2,69.97,34.985,0.5,0.3572,11.0,205,핵심 고객,1.9489,-0.864
U021510,1,205,1,21.99,21.99,0.0,0.0,6.0,205,신규 고객,-0.2732,-0.917
U021511,0,205,1,25.18,25.18,1.0,0.0,0.0,205,휴면·이탈 위험,-1.353,-0.4339
U021512,0,205,1,43.18,43.18,1.0,0.0,0.0,205,휴면·이탈 위험,-0.7148,-0.1308
U021513,0,205,1,29.99,29.99,0.0,0.0,0.0,205,휴면·이탈 위험,-0.7302,-0.1229
U021514,1,3,3,61.96,20.6533,0.0,0.0,5.0,205,신규 고객,1.7625,-2.1591
U021515,0,205,1,17.99,17.99,0.0,0.0,1.0,205,휴면·이탈 위험,-1.035,-0.6278
U021516,0,205,1,32.98,32.98,0.0,0.0,0.0,205,휴면·이탈 위험,-0.6178,-0.0695
U021517,0,205,1,38.68,38.68,1.0,0.0,0.0,205,휴면·이탈 위험,-0.8458,-0.1931
U021518,2,205,1,53.98,53.98,0.0,0.5556,1.0,205,핵심 고객,1.2737,0.4126
U021519,0,205,1,36.98,36.98,0.0,0.0,0.0,205,휴면·이탈 위험,-0.4821,-0.0051
U021520,0,205,1,15.29,15.29,1.0,0.0,0.0,205,휴면·이탈 위험,-1.9317,-0.7088
U021521,2,205,1,56.98,56.98,0.0,0.6141,0.0,205,핵심 고객,1.1525,0.7094
U021522,1,22,3,56.36,22.7833,0.3333,0.171,12.0,205,신규 고객,1.8545,-1.5259
U021523,0,205,1,35.08,35.08,1.0,0.0,0.0,205,휴면·이탈 위험,-0.9618,-0.2482
U021524,0,205,1,19.99,19.99,0.0,0.0,0.0,205,휴면·이탈 위험,-1.2054,-0.3486
U021525,0,205,1,19.79,19.79,1.0,0.0,0.0,205,휴면·이탈 위험,-1.6342,-0.5675
U021526,2,204,1,68.37,68.37,1.0,0.7632,0.0,204,핵심 고객,1.2275,0.7085
U021527,0,204,1,17.99,17.99,0.0,0.0,0.0,204,휴면·이탈 위험,-1.3259,-0.412
U021528,0,169,2,33.98,16.99,0.0,0.0,1.0,204,휴면·이탈 위험,-0.3481,-0.4166
U021529,0,204,1,39.98,39.98,0.0,0.0,0.0,204,휴면·이탈 위험,-0.3878,0.0336
U021530,0,204,1,21.99,21.99,0.0,0.0,0.0,204,휴면·이탈 위험,-1.0927,-0.3012
U021531,0,204,1,12.99,12.99,0.0,0.0,0.0,204,휴면·이탈 위험,-1.6986,-0.5889
U021532,0,204,1,17.99,17.99,0.0,0.0,0.0,204,휴면·이탈 위험,-1.3259,-0.412
U021533,0,109,2,64.96,32.48,0.0,0.0,0.0,204,휴면·이탈 위험,0.2328,-0.0331
U021534,1,158,2,24.98,12.49,0.0,0.0,12.0,204,신규 고객,0.1037,-1.2136
U021535,0,204,1,21.99,21.99,0.0,0.0,0.0,204,휴면·이탈 위험,-1.0927,-0.3012
U021536,2,99,5,174.72,44.94,0.2,0.3781,5.0,204,핵심 고객,3.0109,0.2539
U021537,2,134,3,79.15,26.3833,0.3333,0.3914,0.0,204,핵심 고객,0.9775,0.3941
U021538,0,204,1,0.0,32.98,0.0,0.0,0.0,204,휴면·이탈 위험,-2.0802,-0.8047
U021539,0,204,1,17.99,17.99,0.0,0.0,1.0,204,휴면·이탈 위험,-1.0334,-0.6332
U021540,0,204,1,19.79,19.79,1.0,0.0,0.0,204,휴면·이탈 위험,-1.6325,-0.5729
U021541,1,9,2,54.57,27.285,0.5,0.2747,7.0,204,신규 고객,1.8034,-1.795
U021542,0,204,1,23.99,23.99,0.0,0.0,4.0,204,휴면·이탈 위험,-0.3118,-0.7667
U021543,2,34,5,215.21,43.042,0.2,0.7571,14.0,204,핵심 고객,4.4064,-0.2046
U021544,0,204,1,0.0,34.98,0.0,0.0,2.0,204,휴면·이탈 위험,-1.5705,-1.1341
U021545,0,204,1,28.99,28.99,0.0,0.0,0.0,204,휴면·이탈 위험,-0.7686,-0.1473
U021546,2,117,2,85.81,42.905,0.5,0.2096,1.0,204,핵심 고객,1.013,-0.0107
U021547,0,204,1,33.28,33.28,1.0,0.0,1.0,204,휴면·이탈 위험,-0.7301,-0.5045
U021548,0,204,1,35.08,35.08,1.0,0.0,1.0,204,휴면·이탈 위험,-0.6677,-0.4748
U021549,0,204,1,28.99,28.99,0.0,0.0,0.0,204,휴면·이탈 위험,-0.7686,-0.1473
U021550,0,204,1,23.98,23.98,0.0,0.0,1.0,204,휴면·이탈 위험,-0.699,-0.4744
U021551,2,20,7,529.95,75.7071,0.2857,0.7442,25.0,204,핵심 고객,5.8316,-0.1115
U021552,2,3,4,208.89,52.2225,0.0,0.2296,16.0,204,핵심 고객,4.0795,-1.627
U021553,0,204,1,54.97,54.97,0.0,0.0,0.0,204,휴면·이탈 위험,-0.0075,0.2141
U021554,2,68,2,97.96,48.98,0.0,0.8164,16.0,204,핵심 고객,3.5246,-0.2949
U021555,0,204,1,40.48,40.48,1.0,0.0,1.0,204,휴면·이탈 위험,-0.4976,-0.394
U021556,0,204,1,41.98,41.98,0.0,0.0,0.0,204,휴면·이탈 위험,-0.3296,0.0612
U021557,2,14,3,129.24,43.08,0.3333,0.3944,12.0,204,핵심 고객,3.2071,-1.1555
U021558,2,200,2,47.97,23.985,0.0,0.625,0.0,204,핵심 고객,0.8593,0.5514
U021559,2,113,3,110.96,36.9867,0.0,0.4055,0.0,204,핵심 고객,1.5871,0.5892
U021560,0,174,2,42.48,21.24,0.5,0.0,1.0,204,휴면·이탈 위험,-0.3031,-0.386
U021561,0,204,1,37.78,37.78,1.0,0.0,5.0,204,휴면·이탈 위험,-0.116,-0.7837
U021562,0,204,1,35.98,35.98,1.0,0.0,2.0,204,휴면·이탈 위험,-0.4665,-0.59
U021563,2,75,3,123.64,41.2133,0.3333,0.4042,6.0,204,핵심 고객,2.4992,-0.2291
U021564,0,204,1,17.99,17.99,1.0,0.0,0.0,204,휴면·이탈 위험,-1.743,-0.6253
U021565,0,204,1,28.99,28.99,0.0,0.0,0.0,204,휴면·이탈 위험,-0.7686,-0.1473
U021566,0,204,1,40.47,40.47,1.0,0.2889,0.0,204,휴면·이탈 위험,-0.2642,0.0479
U021567,1,104,2,46.97,23.485,0.0,0.0,7.0,204,신규 고객,0.7382,-0.9007
U021568,0,204,1,44.08,44.08,1.0,0.0,0.0,204,휴면·이탈 위험,-0.6886,-0.1246
U021569,0,204,1,21.99,21.99,0.0,0.0,0.0,204,휴면·이탈 위험,-1.0927,-0.3012
U021570,0,204,1,16.99,16.99,0.0,0.0,0.0,204,휴면·이탈 위험,-1.3919,-0.4433
U021571,0,204,1,27.99,27.99,0.0,0.0,0.0,204,휴면·이탈 위험,-0.8099,-0.1669
U021572,2,149,3,74.36,24.7867,0.3333,0.4435,1.0,204,핵심 고객,1.2643,0.226
U021573,2,74,3,140.94,46.98,0.3333,0.2128,9.0,204,핵심 고객,2.4613,-0.4208
U021574,0,204,1,29.98,29.98,0.0,0.0,1.0,204,휴면·이탈 위험,-0.4364,-0.3497
U021575,0,204,1,38.68,38.68,1.0,0.3022,4.0,204,휴면·이탈 위험,0.3856,-0.4812
U021576,0,203,1,38.98,38.98,0.0,0.0,0.0,203,휴면·이탈 위험,-0.4162,0.0139
U021577,0,203,1,29.98,29.98,0.0,0.0,0.0,203,휴면·이탈 위험,-0.7273,-0.1339
U021578,0,203,1,24.99,24.99,0.0,0.0,1.0,203,휴면·이탈 위험,-0.649,-0.4569
U021579,1,2,2,24.29,33.735,1.0,0.64,5.0,203,신규 고객,2.283,-2.1741
U021580,1,203,1,44.97,44.97,1.0,0.0,7.0,203,신규 고객,0.2145,-0.7824
U021581,0,203,1,37.78,37.78,1.0,0.0,4.0,203,휴면·이탈 위험,-0.1913,-0.7309
